tempo,referencia,temperatura
0,100,0
3.1554e-30,100,0
7.3759e-06,100,0
1.4752e-05,100,0
2.2128e-05,100,0
5.4938e-05,100,0
8.7749e-05,100,0
0.00012056,100,0
0.00015337,100,0
0.00030963,100,0
0.00046588,100,0
0.00062214,100,0
0.0007784,100,0
0.001236,100,0
0.0016936,100,0
0.0021512,100,0
0.0026088,100,0
0.0030664,100,0
0.0041322,100,0
0.005198,100,0
0.0062638,100,0
0.0073296,100,0
0.0083954,100,0
0.0094612,100,0
0.011875,100,0
0.014289,100,0
0.016704,100,0
0.019118,100,0
0.021532,100,0
0.023946,100,0
0.028568,100,0
0.03319,100,0
0.037811,100,0
0.042433,100,0
0.047055,100,0
0.051677,100,0
0.063135,100,0
0.074592,100,0
0.086049,100,0
0.097507,100,0
0.10896,100,0
0.12042,100,0
0.15081,100,0
0.1812,100,0
0.21159,100,0
0.24198,100,0
0.27237,100,0
0.41717,100,0
0.56198,100,0
0.70679,100,0
0.8516,100,0
0.99641,100,0
1,100,0
1,100,0
1,100,0
1.0378,100,0
1.0756,100,0
1.1133,100,0
1.1511,100,0
1.2628,100,0
1.3745,100,0
1.4862,100,0
1.5979,100,0
1.8109,100,0
2.0239,100,0
2.237,100,0
2.45,100,0
2.663,100,0
3.2167,100,0
3.7703,100,0
4.324,100,0
4.8776,100,0
5.4313,100,0
6.2462,100,0
7.061,100,0
7.8759,100,0
8.6908,100,0
9.5056,100,0
10.506,100,0
11.506,100,0
12.506,100,0
13.506,100,0
14.506,100,0
15.506,100,0
16.506,100,0
17.506,100,0
18.506,100,0
19.506,100,0
20.506,100,0
21.506,100,0
22.506,100,0
23.506,100,0
24.506,100,0
25.506,100,0
26.506,100,0
27.506,100,0
28.506,100,0
29.506,100,0
30.506,100,0
31.506,100,0
32.506,100,0
33.506,100,0
34.506,100,0
35.506,100,0
36.506,100,0
37.506,100,0
38.506,100,0
39.506,100,0
40.506,100,0
41.506,100,0
42.506,100,0
43.506,100,0
44.506,100,0
45.506,100,0
46.506,100,0
47.506,100,0
48.506,100,0
49.506,100,0
50.506,100,0
51.506,100,0
52.506,100,0
53.506,100,0
54.506,100,0
55.506,100,0
56.506,100,0
57.506,100,0
58.506,100,0
59.506,100,0
60.506,100,0
61.506,100,0
62.506,100,0
63.506,100,0
64.506,100,0
65.506,100,0
66.506,100,0
67.506,100,0
68.506,100,0
69.506,100,0
70.506,100,0
71.506,100,0
72.506,100,0
73.506,100,0
74.506,100,0
75.506,100,0
76.506,100,0
77.506,100,0
78.506,100,0
79.506,100,0
80.506,100,0
81.506,100,0
82.506,100,0
83.506,100,0
84.506,100,1.8565
85.506,100,5.4509
86.506,100,8.944
87.506,100,12.336
88.506,100,15.635
89.506,100,18.84
90.506,100,21.95
91.506,100,24.974
92.506,100,27.914
93.506,100,30.772
94.506,100,33.542
95.506,100,36.232
96.506,100,38.844
97.506,100,41.379
98.506,100,43.839
99.506,100,46.228
100,100,47.373
100.49,100,48.519
100.99,100,49.631
101.48,100,50.743
101.98,100,51.823
102.47,100,52.901
102.97,100,53.949
103.97,100,56.036
104.97,100,58.059
105.97,100,60.022
106.97,100,61.924
107.97,100,63.768
108.97,100,65.556
109.97,100,67.288
110.97,100,68.966
111.97,100,70.592
112.97,100,72.168
113.97,100,73.693
114.97,100,75.17
115.97,100,76.6
116.97,100,77.984
117.97,100,79.324
118.97,100,80.62
119.97,100,81.874
120.97,100,83.087
121.97,100,84.26
122.97,100,85.394
123.97,100,86.49
124.97,100,87.549
125.97,100,88.572
126.97,100,89.56
127.97,100,90.515
128.97,100,91.436
129.97,100,92.326
130.97,100,93.184
131.97,100,94.012
132.97,100,94.81
133.97,100,95.58
134.97,100,96.322
135.97,100,97.036
136.97,100,97.725
137.97,100,98.387
138.97,100,99.025
139.97,100,99.639
140.97,100,100.23
141.97,100,100.8
142.97,100,101.34
143.97,100,101.87
144.97,100,102.37
145.97,100,102.85
146.97,100,103.31
147.97,100,103.76
148.97,100,104.18
149.97,100,104.59
150.97,100,104.98
151.97,100,105.35
152.97,100,105.71
153.97,100,106.05
154.97,100,106.37
155.97,100,106.68
156.97,100,106.98
157.97,100,107.26
158.97,100,107.53
159.97,100,107.78
160.97,100,108.02
161.97,100,108.25
162.97,100,108.47
163.97,100,108.68
164.97,100,108.87
165.97,100,109.05
166.97,100,109.22
167.97,100,109.39
168.97,100,109.54
169.97,100,109.68
170.97,100,109.81
171.97,100,109.94
172.97,100,110.05
173.97,100,110.16
174.97,100,110.26
175.97,100,110.35
176.97,100,110.43
177.97,100,110.51
178.97,100,110.58
179.97,100,110.64
180.97,100,110.7
181.97,100,110.75
182.97,100,110.79
183.97,100,110.83
184.97,100,110.86
185.97,100,110.89
186.97,100,110.91
187.97,100,110.92
188.97,100,110.93
189.97,100,110.94
190.97,100,110.94
191.97,100,110.94
192.97,100,110.93
193.97,100,110.92
194.97,100,110.91
195.97,100,110.89
196.97,100,110.87
197.97,100,110.84
198.97,100,110.81
199.97,100,110.78
200,100,110.78
200.03,100,110.78
200.07,100,110.78
200.1,100,110.77
200.13,100,110.77
200.17,100,110.77
200.2,100,110.77
200.54,100,110.76
200.88,100,110.75
201.21,100,110.73
201.55,100,110.72
201.89,100,110.71
202.23,100,110.7
202.56,100,110.68
203.56,100,110.64
204.56,100,110.59
205.56,100,110.55
206.56,100,110.5
207.56,100,110.45
208.56,100,110.39
209.56,100,110.34
210.56,100,110.28
211.56,100,110.22
212.56,100,110.16
213.56,100,110.09
214.56,100,110.03
215.56,100,109.96
216.56,100,109.9
217.56,100,109.83
218.56,100,109.76
219.56,100,109.69
220.56,100,109.61
221.56,100,109.54
222.56,100,109.47
223.56,100,109.39
224.56,100,109.32
225.56,100,109.24
226.56,100,109.16
227.56,100,109.08
228.56,100,109.01
229.56,100,108.93
230.56,100,108.85
231.56,100,108.77
232.56,100,108.69
233.56,100,108.61
234.56,100,108.52
235.56,100,108.44
236.56,100,108.36
237.56,100,108.28
238.56,100,108.2
239.56,100,108.12
240.56,100,108.04
241.56,100,107.95
242.56,100,107.87
243.56,100,107.79
244.56,100,107.71
245.56,100,107.63
246.56,100,107.55
247.56,100,107.46
248.56,100,107.38
249.56,100,107.3
250.56,100,107.22
251.56,100,107.14
252.56,100,107.06
253.56,100,106.98
254.56,100,106.9
255.56,100,106.82
256.56,100,106.74
257.56,100,106.67
258.56,100,106.59
259.56,100,106.51
260.56,100,106.43
261.56,100,106.36
262.56,100,106.28
263.56,100,106.2
264.56,100,106.13
265.56,100,106.05
266.56,100,105.98
267.56,100,105.91
268.56,100,105.83
269.56,100,105.76
270.56,100,105.69
271.56,100,105.62
272.56,100,105.54
273.56,100,105.47
274.56,100,105.4
275.56,100,105.33
276.56,100,105.27
277.56,100,105.2
278.56,100,105.13
279.56,100,105.06
280.56,100,105
281.56,100,104.93
282.56,100,104.86
283.56,100,104.8
284.56,100,104.74
285.56,100,104.67
286.56,100,104.61
287.56,100,104.55
288.56,100,104.48
289.56,100,104.42
290.56,100,104.36
291.56,100,104.3
292.56,100,104.24
293.56,100,104.19
294.56,100,104.13
295.56,100,104.07
296.56,100,104.01
297.56,100,103.96
298.56,100,103.9
299.56,100,103.85
300,100,103.82
300.44,100,103.8
300.87,100,103.77
301.31,100,103.75
301.75,100,103.73
302.18,100,103.7
302.62,100,103.68
303.62,100,103.63
304.62,100,103.58
305.62,100,103.53
306.62,100,103.47
307.62,100,103.42
308.62,100,103.37
309.62,100,103.33
310.62,100,103.28
311.62,100,103.23
312.62,100,103.18
313.62,100,103.13
314.62,100,103.09
315.62,100,103.04
316.62,100,103
317.62,100,102.95
318.62,100,102.91
319.62,100,102.87
320.62,100,102.82
321.62,100,102.78
322.62,100,102.74
323.62,100,102.7
324.62,100,102.66
325.62,100,102.62
326.62,100,102.58
327.62,100,102.54
328.62,100,102.5
329.62,100,102.46
330.62,100,102.42
331.62,100,102.39
332.62,100,102.35
333.62,100,102.31
334.62,100,102.28
335.62,100,102.24
336.62,100,102.21
337.62,100,102.17
338.62,100,102.14
339.62,100,102.11
340.62,100,102.07
341.62,100,102.04
342.62,100,102.01
343.62,100,101.98
344.62,100,101.95
345.62,100,101.91
346.62,100,101.88
347.62,100,101.85
348.62,100,101.83
349.62,100,101.8
350.62,100,101.77
351.62,100,101.74
352.62,100,101.71
353.62,100,101.68
354.62,100,101.66
355.62,100,101.63
356.62,100,101.6
357.62,100,101.58
358.62,100,101.55
359.62,100,101.53
360.62,100,101.5
361.62,100,101.48
362.62,100,101.45
363.62,100,101.43
364.62,100,101.41
365.62,100,101.38
366.62,100,101.36
367.62,100,101.34
368.62,100,101.32
369.62,100,101.3
370.62,100,101.27
371.62,100,101.25
372.62,100,101.23
373.62,100,101.21
374.62,100,101.19
375.62,100,101.17
376.62,100,101.15
377.62,100,101.13
378.62,100,101.11
379.62,100,101.1
380.62,100,101.08
381.62,100,101.06
382.62,100,101.04
383.62,100,101.02
384.62,100,101.01
385.62,100,100.99
386.62,100,100.97
387.62,100,100.96
388.62,100,100.94
389.62,100,100.92
390.62,100,100.91
391.62,100,100.89
392.62,100,100.88
393.62,100,100.86
394.62,100,100.85
395.62,100,100.83
396.62,100,100.82
397.62,100,100.81
398.62,100,100.79
399.62,100,100.78
400,100,100.77
400.38,100,100.77
400.76,100,100.76
401.14,100,100.76
401.51,100,100.75
401.89,100,100.75
402.27,100,100.74
403.27,100,100.73
404.27,100,100.72
405.27,100,100.71
406.27,100,100.69
407.27,100,100.68
408.27,100,100.67
409.27,100,100.66
410.27,100,100.65
411.27,100,100.64
412.27,100,100.62
413.27,100,100.61
414.27,100,100.6
415.27,100,100.59
416.27,100,100.58
417.27,100,100.57
418.27,100,100.56
419.27,100,100.55
420.27,100,100.54
421.27,100,100.53
422.27,100,100.52
423.27,100,100.51
424.27,100,100.51
425.27,100,100.5
426.27,100,100.49
427.27,100,100.48
428.27,100,100.47
429.27,100,100.46
430.27,100,100.45
431.27,100,100.45
432.27,100,100.44
433.27,100,100.43
434.27,100,100.42
435.27,100,100.41
436.27,100,100.41
437.27,100,100.4
438.27,100,100.39
439.27,100,100.39
440.27,100,100.38
441.27,100,100.37
442.27,100,100.37
443.27,100,100.36
444.27,100,100.35
445.27,100,100.35
446.27,100,100.34
447.27,100,100.33
448.27,100,100.33
449.27,100,100.32
450.27,100,100.32
451.27,100,100.31
452.27,100,100.3
453.27,100,100.3
454.27,100,100.29
455.27,100,100.29
456.27,100,100.28
457.27,100,100.28
458.27,100,100.27
459.27,100,100.27
460.27,100,100.26
461.27,100,100.26
462.27,100,100.25
463.27,100,100.25
464.27,100,100.24
465.27,100,100.24
466.27,100,100.23
467.27,100,100.23
468.27,100,100.23
469.27,100,100.22
470.27,100,100.22
471.27,100,100.21
472.27,100,100.21
473.27,100,100.21
474.27,100,100.2
475.27,100,100.2
476.27,100,100.19
477.27,100,100.19
478.27,100,100.19
479.27,100,100.18
480.27,100,100.18
481.27,100,100.18
482.27,100,100.17
483.27,100,100.17
484.27,100,100.17
485.27,100,100.16
486.27,100,100.16
487.27,100,100.16
488.27,100,100.16
489.27,100,100.15
490.27,100,100.15
491.27,100,100.15
492.27,100,100.14
493.27,100,100.14
494.27,100,100.14
495.27,100,100.14
496.27,100,100.13
497.27,100,100.13
498.27,100,100.13
499.27,100,100.13
500,100,100.12
500.73,100,100.12
501.46,100,100.12
502.19,100,100.12
502.92,100,100.12
503.65,100,100.12
504.38,100,100.11
505.38,100,100.11
506.38,100,100.11
507.38,100,100.11
508.38,100,100.11
509.38,100,100.1
510.38,100,100.1
511.38,100,100.1
512.38,100,100.1
513.38,100,100.1
514.38,100,100.09
515.38,100,100.09
516.38,100,100.09
517.38,100,100.09
518.38,100,100.09
519.38,100,100.09
520.38,100,100.08
521.38,100,100.08
522.38,100,100.08
523.38,100,100.08
524.38,100,100.08
525.38,100,100.08
526.38,100,100.07
527.38,100,100.07
528.38,100,100.07
529.38,100,100.07
530.38,100,100.07
531.38,100,100.07
532.38,100,100.07
533.38,100,100.06
534.38,100,100.06
535.38,100,100.06
536.38,100,100.06
537.38,100,100.06
538.38,100,100.06
539.38,100,100.06
540.38,100,100.06
541.38,100,100.06
542.38,100,100.05
543.38,100,100.05
544.38,100,100.05
545.38,100,100.05
546.38,100,100.05
547.38,100,100.05
548.38,100,100.05
549.38,100,100.05
550.38,100,100.05
551.38,100,100.05
552.38,100,100.04
553.38,100,100.04
554.38,100,100.04
555.38,100,100.04
556.38,100,100.04
557.38,100,100.04
558.38,100,100.04
559.38,100,100.04
560.38,100,100.04
561.38,100,100.04
562.38,100,100.04
563.38,100,100.04
564.38,100,100.03
565.38,100,100.03
566.38,100,100.03
567.38,100,100.03
568.38,100,100.03
569.38,100,100.03
570.38,100,100.03
571.38,100,100.03
572.38,100,100.03
573.38,100,100.03
574.38,100,100.03
575.38,100,100.03
576.38,100,100.03
577.38,100,100.03
578.38,100,100.03
579.38,100,100.03
580.38,100,100.03
581.38,100,100.02
582.38,100,100.02
583.38,100,100.02
584.38,100,100.02
585.38,100,100.02
586.38,100,100.02
587.38,100,100.02
588.38,100,100.02
589.38,100,100.02
590.38,100,100.02
591.38,100,100.02
592.38,100,100.02
593.38,100,100.02
594.38,100,100.02
595.38,100,100.02
596.38,100,100.02
597.38,100,100.02
598.38,100,100.02
599.38,100,100.02
600,100,100.02
600,100,100.02
600,100,100.02
600,100,100.02
600,100,100.02
600,100,100.02
600,100,100.02
600,100,100.02
600,100,100.02
600,100,100.02
600,100,100.02
600,100,100.02
600,100,100.02
600,100,100.02
600,100,100.02
600,100,100.02
600,100,100.02
600,100,100.02
600,100,100.02
600,100,100.02
600,100,100.02
600.01,100.01,100.02
600.02,100.02,100.02
600.03,100.03,100.02
600.03,100.03,100.02
600.11,100.11,100.02
600.19,100.19,100.02
600.26,100.26,100.02
600.34,100.34,100.02
601.1,101.1,100.02
601.87,101.87,100.02
602.63,102.63,100.02
603.4,103.4,100.02
604.4,104.4,100.02
605.4,105.4,100.01
606.4,106.4,100.01
607.4,107.4,100.01
608.4,108.4,100.01
609.4,109.4,100.01
610.4,110.4,100.01
611.4,111.4,100.01
612.4,112.4,100.01
613.4,113.4,100.01
614.4,114.4,100.01
615.4,115.4,100.01
616.4,116.4,100.01
617.4,117.4,100.01
618.4,118.4,100.01
619.4,119.4,100.01
620.4,120.4,100.01
621.4,121.4,100.01
622.4,122.4,100.01
623.4,123.4,100.01
624.4,124.4,100.01
625.4,125.4,100.01
626.4,126.4,100.01
627.4,127.4,100.01
628.4,128.4,100.01
629.4,129.4,100.01
630.4,130.4,100.01
631.4,131.4,100.01
632.4,132.4,100.01
633.4,133.4,100.01
634.4,134.4,100.01
635.4,135.4,100.01
636.4,136.4,100.01
637.4,137.4,100.01
638.4,138.4,100.01
639.4,139.4,100.01
640.4,140.4,100.01
641.4,141.4,100.01
642.4,142.4,100.01
643.4,143.4,100.01
644.4,144.4,100.01
645.4,145.4,100.01
646.4,146.4,100.01
647.4,147.4,100.01
648.4,148.4,100.01
649.4,149.4,100.01
649.5,149.5,100.01
649.6,149.6,100.01
649.7,149.7,100.01
649.8,149.8,100.01
649.9,149.9,100.01
650,150,100.01
650,150,100.01
650,150,100.01
650,150,100.01
650,150,100.01
650,150,100.01
650,150,100.01
650,150,100.01
650,150,100.01
650,150,100.01
650,150,100.01
650,150,100.01
650,150,100.01
650,150,100.01
650,150,100.01
650,150,100.01
650,150,100.01
650,150,100.01
650,150,100.01
650,150,100.01
650,150,100.01
650,150,100.01
650,150,100.01
650.01,150.01,100.01
650.01,150.02,100.01
650.01,150.03,100.01
650.02,150.03,100.01
650.05,150.1,100.01
650.09,150.18,100.01
650.12,150.25,100.01
650.16,150.32,100.01
650.52,151.05,100.01
650.89,151.77,100.01
651.25,152.5,100.01
651.61,153.22,100.01
652.61,155.22,100.01
653.61,157.22,100.01
654.61,159.22,100.01
655.61,161.22,100.01
656.61,163.22,100
657.61,165.22,100
658.61,167.22,100
659.61,169.22,100
660.61,171.22,100
661.61,173.22,100
662.61,175.22,100
663.61,177.22,100
664.61,179.22,100
665.61,181.22,100
666.61,183.22,100
666.71,183.42,100
666.81,183.62,100
666.91,183.82,100
666.92,183.85,100
666.94,183.88,100
666.95,183.9,100
666.96,183.93,100
666.98,183.95,100
666.99,183.98,100
667,184,100
667,184,100
667,184,100
667,184,100
667,184,100
667,184,100
667,184,100
667,184,100
667,184,100
667,184,100
667,184,100
667,184,100
667,184,100
667,184,100
667,184,100
667,184,100
667,184,100
667,184,100
667,184,100
667,184,100
667,184.01,100
667,184.01,100
667.01,184.03,100
667.02,184.05,100
667.02,184.07,100
667.1,184.29,100
667.17,184.5,100
667.24,184.72,100
667.95,186.86,100
668.67,189.01,100
669.39,191.16,100
670.39,194.16,100
671.39,197.16,100
672.39,200.16,100
673.39,203.16,100
674.39,206.16,100
675.39,209.16,100
676.39,212.16,100
677.39,215.16,100
678.39,218.16,100
679.39,221.16,100
679.49,221.46,100
679.59,221.76,100
679.69,222.06,100
679.79,222.36,100
679.89,222.66,100
679.99,222.96,100
680,222.99,100
680,222.99,100
680,222.99,100
680,223,100
680,223,100
680,223,100
680,223,100
680,223,100
680,223,100
680,223,100
680,223,100
680,223,100
680,223,100
680,223,100
680,223,100
680,223,100
680,223,100
680,223,100
680.01,223,100
680.02,223,100
680.03,223,100
680.12,223,100
680.21,223,100
680.3,223,100
681.21,223,100
682.12,223,100
683.02,223,100
684.02,223,100
685.02,223,100.02
686.02,223,100.08
687.02,223,100.17
688.02,223,100.29
689.02,223,100.45
690.02,223,100.64
691.02,223,100.86
692.02,223,101.11
693.02,223,101.39
694.02,223,101.7
695.02,223,102.03
696.02,223,102.4
697.02,223,102.78
698.02,223,103.2
699.02,223,103.64
700,223,104.09
700.98,223,104.56
701.95,223,105.06
702.93,223,105.57
703.9,223,106.11
704.88,223,106.66
705.88,223,107.25
706.88,223,107.86
707.88,223,108.49
708.88,223,109.13
709.88,223,109.8
709.98,223,109.86
709.99,223,109.87
710,223,109.87
710,223,109.87
710,223,109.87
710,223,109.88
710,223,109.88
710,223,109.88
710,223,109.88
710,223,109.88
710,223,109.88
710,223,109.88
710,223,109.88
710,223,109.88
710,223,109.88
710,223,109.88
710,223,109.88
710,223,109.88
710,223,109.88
710,223,109.88
710,223,109.88
710,223,109.88
710,223,109.88
710,222.99,109.88
710,222.98,109.88
710.01,222.97,109.88
710.02,222.86,109.89
710.04,222.76,109.9
710.06,222.66,109.91
710.23,221.64,110.03
710.4,220.62,110.14
710.57,219.6,110.26
711.57,213.6,110.95
712.57,207.6,111.66
